Review_Text,Highly_Satisfied
"I really fell in love with our visit to Hong Kong Disney. I had heard mixed reviews about the park but was very pleasantly surprised at what a great experience we had. I had heard the park was very small, but we got there as it opened and stayed until closing time and had plenty to do the whole time. The best thing about the park is that we went during the week and experienced the shortest lines I have ever seen at a Disney. On average, we stood in line for 10 minutes at most rides. As it got later in the afternoon, the longest line we stood was 20 minutes at 'It's a Small World'. We were able to turn around and go on our favorite rides as much as we wanted, including Space Mountain! They had a couple of rides that were exclusive to Hong Kong Disney. One ride I had never seen but turned out to be one of my favorites was the Mystic Manor Mansion. Definitely check that one out because we almost just walked passed it. The evening light parade is amazing, and a way more modern take on the Orlando Disney parade. Overall my experience was great and I would totally recommend it!",True
We had one day off a cruise ship and one day was all we needed. My daughter is 8 years old and the park was great for her. She is not a roller coaster rider though and likes milder rides. I think as she gets a little older some of the rides will be a little babyish but she loved Winnie the pooh ride and buzz lightyear. She loved Its a small world. I think the park was a great size for a day or two but don't think you would need more than this because its quiet a small Disneyland. Try and time the shows for breaks in the day as it was quite hot and tiring walking so much so we timed the shows so as to have a break and a sit down every few hours. We loved the fireworks but as we were catching the metro back to Hong Kong we skipped out five minutes before the end and got ahead of the crowd. Taking the metro was really easy and saved a fair bit in Taxi fare. My advise for taking the metro is to learn the last stop on the line in the direction of where you are going that way you can be sure you are heading in the right direction as that last stop is listed on the platform.,True
"This was our first time to visit Disneyland and it was magical! Definitely brings the child in every one. Even if all of us were adults we still enjoyed seeing Disney characters, princesses and taking the rides. I even dared try the Grizzly Gulch ride which was for me a nerve wracking experience but it was fun.Food and souvenirs inside the park are much too expensive for our budget so we made sure to eat before we went there. Overall, it was awesome. Make sure to wait for the parades, one in the morning, afternoon and the finale, Paint the Night where you'll lots of beloved Disney Characters on floats.",False
"We loved it. What else can I say, its Disneyland. I heard it was really for younger kids but our 8, 9 and 11 year old as well as mum and dad loved it. Allow 2 days to cover everything at a more leisurely pace.",True
"If u come to Hong kong , u must visit here! U and your family will enjoy this trip in Disneyland . It is really happy to play all the exciting places in Disneyland.",True
"At the outset, let me say that for children, Disneyland HK, as with any Disneyland franchise, would be such a big hit! It would be FUN and EXCITING for them!Having said that, for an adult who has been to the US Disneyland theme parks several times, HK Disneyland pales in comparison. It is a lot smaller; with just a few rides and food choices. However, that would have been ok with me. What I didn't like is how HK Disneyland has seem to have gone too commercial. There are more stores than there are rides areas of interest. Plus all photos taken with the disney characters are for a fee! :(",False
"I have been to both the Anaheim and Florida parks. My travel partner had never been to any Disney property. We both had an incredible time. Hong Kong is much, much smaller than its American counterparts, but very manageable in one day. I felt like the rides were smaller, but better, newer, and fresher. Grizzley Gulch is an improvement on the Anaheim version, as is Mystic Manor. The only disappointing ride was Space Mountain.We took mass transit (45 minutes from downtown, including the 10 minute ride on the Mouse ear windowed Disney line) and were at the park from open to close.We went on every ride we wanted, and had a pleasant lunch. The Festival of the Lion King is a superior show. (I have two degrees in theatre, and felt the Festival was a better production than the Broadway version.) We were able to watch both the afternoon parade and the electric parade, eat a lovely dinner, ending just in time for the fireworks closing.",True
"Disneyland Hong Kong is just like Anahiem but on a smaller scale, Night show should not be missed,,Mystic Manor ride was fantastic done it a couple of times, a lot of the same rides as in Anahiem ,loved a small world ride ,food is expensive",True
"If you have some spare time then Disney is worth a visit, but overall I would say Ocean Park is much stronger. There is a much greater variety of things to do at Ocean Park.That said, I very much enjoyed the mine roller coaster at Disney   very fun! The Philarmagic (I think that is what it is called) was very fun too!I would say the food available is lacking and would recommend taking a few picnic sandwiches with you.",False
"As my first Disneyland, HK Disneyland lives up to expectations. Even though I only spent a couple of hours in the park (5 PM to closing time, which is at 9 PM), it was truly a magical experience. I missed the 3 PM parade but I was able to watch the new Disney Paint the Night Parade, the Christmas Tree Lighting, and the Disney in the Stars fireworks show. I think pre Christmas is one of the best times to visit because there are a lot of shows   plus the Christmas y ambiance of the entire park is wonderful. Special note: I was only able to ride two rides   both dark rides! The Mystic Manor ride was so cool. It wasn't your run of the mill ride   an experience you wouldn't want to miss. There's a reason why it's called a 'dark' ride.",True
"Truly is the magical place not just for kids but for adults as well. A must see place in Hongkong. Be sure to have a full day or even two to visit this place to enjoy all the rides,  activities and shows.",True
I really love this park but sadly i can not enjoy all of this area..because raining so take a long time to wait at the restaurant but luckily we still can take a photo with all disney character.. and for the really amazing firework unforgetable..never think to pass this part ^^,False
"Many say that this Disneyland sucks because it is so small and has no rides. While it may not have as many rides as other Disneys, there is still enough to do here to occupy a whole day. It really did feel like we were in a different world once we entered the park.Recommended attractions are Space Mountain, Grizzly Gulch and Mystic Point. Also, shoutout to the performers of the Festival of the Lion King   a few of these singers were truly fantastic.Drawback: Quite annoying how they inspect your bags purses before entrance to confiscate your water and food, so that you are forced to buy the overpriced food and beverages inside the park.Tip: If possible, go on a weekday   all the lineups were under 5 minutes, even for the popular rides. Weekends are a different story.",False
"It is definitely smaller than Tokyo Disneyland. The rides were okay, queues for the some of it are ok as I went on a Thursday. Can be finished in 6 hours. Bought a 2 day price anyway from CTS Travel.",False
"As a big, I would even say HUGE fan of Little Marmaid I was a bit upset I didn't find anything connected to that cartoon. But my general impression wasn't spoilt because of it anyway, as we had a lot of fun, enjoyed our rides (some of you may consider non of them scary, but for those who are afraid of darkness and hight   believe me, there are some). Even though Hong Kong Disneyland is not that big (4 5 hours is enough to explore it all without rush), it was a great day. I recommend a ride in a dark in Stitch Theme part on a right side of the Disney Princess Castle and the one in Toy Story part. If you travel with friends you may skip long lines, since crew constantly looks for single travelers to  fill  the cars. In such a way, my friends and I had rides simultaneously but in different cabs, skipping 40 50 people standing in a line ahead. Plan your visit closer to the evening. Thus you can see the parade and fireworks. It also has some very neat areas for smokers, just ask Disneyland workers   they will tell you where to go. Enjoy!",True
"This is a true deal! You have one park, but it is a mere $65.00 per adult ticket and you take the city's subway to the park. Great deal. The food is a bit expensive, but the lines are short and if you choose to go on a weekday then you are sure to do as much as you like in the park.",False
"It is totally a great experience for the whole family.. It was a dream for me to be in one of the Disneyland, and I finally did it after 30 years... (oppss... now you know my age)...It is so touching that we can see all characters that we used to enjoy during our young age, Mickey, Minnie, Donald duck... and most of all, I manage to snap a photo with Winnie the Pooh!!! and also shaking butt with Poo infront of my wife (which I promise to dance with Moscot in Disneyland).Remember to enjoy the show that is located in different theme. It will be packed with tourist. Get the map and time schedule from the front desk and plan the trip.It will need 2 days to complete everything, if you were to enjoy each of the games.The night parade is a new experience with color dancing light.Recommended as a place for you to throw back all the tension and tiredness. And enjoy into the fantasy life (but just for a day or 2.)",True
for an older couple we had a terrific day & felt like kids for a day highly reccommended must see cant wait to take our grandkids one day,True
"What an experience for Disneyland movies fan like me! Worth every penny for the ticket.Pros:Many points to visit including musicals, rides, exhibitions.There's always something that's suitable for people of any age, as long as you enjoy Disneyland cartoons.There were day parade at 3pm, night parade at 7.30pm & fireworks show at 9pm, I had my whole day here.Cons:Food is expensive, as in all other theme parks.Be prepared for the crowd esp during the parade.I spent half the time walking & queuing, plan your journey here wise esp when your gang doesn't agree on everything.Tips: check the weather before you go, have friend who bought her most expensive raincoat here. Do avoid if it's public holiday or weekend.",True
"Hong Kong Disneyland is much smaller when compared to its US counterparts. That said, I still got excitied when we approached the park via the MTR. My husband, sister and myself visited the park and my only complaint would be that there should be more rides for adults (excluding roller coasters). Queues get very long (as expected) and hence it would be better to visit by 10am. The highlight for me was the Lion King show   amazing performers and costumes. The Golden Mickey's show was also really good.",False
"Late review here ... Visited HK Disneyland in 2013 ,december. This place totally turns one into a kid again , with characters we once loved , colorful attractions..... The rides are awesome , suitable for people of all ages but young at heart. Children are able to enjoy most of the rides while thrill seeking people have choices such as space mountain and r racer . Although it is a relatively small theme park , but it is filled with so much fun ! A must go for Disney fans and children . Plan a whole day trip from morning to night as there are firework display at night which Is magnificent .",False
"Well maintained Disney park with a good collection of attractions. Mystic Manor, Grizzly Gulch and Space Mountain are the highlights, and the two stage shows  Festival of the Lion King  and  The Golden Mickeys  are also worth catching. The nightime parade  Paint the Night  is also excellent. We enjoyed a tasty and not hugely overpriced meal at the Tahitan Terrace restaurant. The park is smaller than the American and Paris parks, and we spent a quiet Monday there and got everything done easily. You may need two days during busier times. Well worth a visit if you have the time available.",False
"Well it's either I've not been watching disney cartoons or the theme park is using non Disney characters. Either way, the experience was great as there were a mixture of rides for young and also for older kids. Mystery manor was best for me not for the exciting ride but the video presentation throughout the ride was good and almost (a little lower than almost rather) real. Having said this, it might be not so great for not so young kids as the rides suitable for them are not many and the rest might feel a little boring to them. I also find this Disney a little small compared to the one in paris(I've only been to two Disney, this being the second one). A single day is sufficient if you are just covering the rides. The parades and fireworks finale were great, as usual. The restaurant food don't appeal to me so I was glad we brought our own food. The trip there was easy as there is a mtr station serving Disney. The train and it's interior were themed. So the excitement starts even from the arriving journey. By the way, you can buy the entrance tickets from circle k convenient stores and the travellex at k11 shopping centre. I recommend circle k as they are cheaper but you need an additional step to exchange the issued voucher for real tickets at Disney entrance. Great experience although I think some of the characters are non Disney.",False
I have to both eurodisney and orlando  Felt like it was time wasted here  I highly recommend oceanpark in hong kong rather  That was really amazing  Worth visitkng again,False
I have to admit that Disney Hong Kong is not the biggest parc we visited but certainly the nicest and most charming one with a variation on events ansdshows troughout the whole day. specialized in smaller kids which was proven by many fotosessions with all the known Disney characters. also a big variety in food is available. In the afternoon we attented the parade and in the evening there was a magnificent lightparade followed by the endshow and ofcourse a big Chinese firework. Transport is efficient and well organised with a own MTR line to the parc. A very nice day to spend even without kids and feel for this day as a child again,True
Very well maintained and very good and safe rides. The place nice and a must see. The Disney Parade in the Evening is very nice and it goes around the park and a very neatly done. There are lot of rides for Kids and also Adults. The Night Cracked and Light show is very magnificent.,True
"If you have visited the Disney parks in America, this will be a major disappointment. For example, Main Street did indeed have storefronts on one side of the street, but the other side was a painted canvas! The main Disney Park features are there, but the quality is so poor it does not create the illusion I associate with a Disneyland experience. What was of interest to me is the park was built taking into consideration Feng Shui. If you are a Westerner visiting this park, take the time to understand this feature of the park to distract you from its shortcomings.",False
"Bring out the kids in me! The Disney mascot are there whole day to take photo with u! Rides mostly see children friendly So bring your children there! The fireworks at the end of the day is awesome,stay to watch that!",False
"At my age, this is the closest I can get to a Disney attraction; and HK's DisneyLand did not fail me. It was indeed a magical experience. Just make sure to spend your whole day here to catch all the fun shows at day and fireworks at night. Until this day, I can still remember our experience.",True
"Been here last March 2014 with my family,A trip that were great for us.My kiddos were really happy .The park's really good and one of the most popular to Hong Kong.",True
"The reviews I saw before going compared it to the Paris Disneyland, but I disagree. The Paris park was not well maintained and a real disappointment. Hong Kong disneyland is beautifully maintained and although much smaller than Disneyworld in Florida, I enjoyed the rides and the souvenir shopping as well as eating some traditional Chinese food. As I am over 65 I did not go looking for the thrill rides but the more traditional Disney rides. If you are over 65 ask for Senior Admission, it is only $12.50US. Took a cab there and back, very easy.",False
"Hong Kong Disneyland was alright, but for me I think Ocean park the other theme park in Hong Kong is better (rides etc) the only thing I reckon Disneyland has which is better than Ocean park is the gift shop with better stuff to buy and listing from some of the Hong Kong locals they also prefer Ocean Park over Disney.",False
Many people say it's small but if u never been to Disneyland I highly recommend it. I hadn't been to a Disneyland and we had a great day lots to see and do and to see it all I think u need a two day pass. Well worth the money. We had aWheelchair and everyone was extremely helpful and pleasant in helping us on rides etc. they couldn't of been anymore accommodating or helpful. The street parade at night is a must see! I found merchandise very reasonable a must see even if u don't have kids! I will certainly be returning! ,True
"This review is quite late. The Hong Kong Disneyland is one of the biggest and most popular attractions in Hong Kong. It is located on reclaimed land in Lantau Island. The park consists of seven themed areas: Main Street, U.S.A., Fantasyland, Adventureland, Tomorrowland, Grizzly Gulch, Mystic Point, and Toy Story Land.  You need a full day to fully appreciate your trip to Hong Kong Disneyland and to get your money's worth for the expensive admission fee. The night ends with a firework display but everybody is rushing to leave the park by then.",False
"Now its Disneyland we are talking about. Needless to say it is oh so wonderful! And even if you   ve been to other theme parks, this one solicits a visit too. About the park: Compact: You can easily cover the entire park in say 6   7 hours (provided you go on a weekday). Start early     the crowds swelled up towards 7 pm even though most of the rides had a waiting time of just 5 minutes throughout the daytime. Rides: There are hardly any thrill rides for adults. But some of the rides are done so pretty that you don   t mind doing them even twice over (Andy   s Train     you can shoot at targets and get a score), The Jungle Cruise (it isn   t just a cruise     do not miss) and an Interactive space station show.    It   s a small world    cruise is good too. Food: There is a restaurant that offers Indian cuisine     it offers vegetarian thalis that are good and taste pretty original. Slightly on the expensive side but worth it nonetheless. Getting there: It might be away from the centre of HK but getting there is as easy as it possibly could be with the direct MTR to the Disney door step. Comparison with the Ocean Park:There are a thousand posts across internet guiding people to go to Ocean Park instead of Disney. I differ majorly. The beauty, the charm, the parade, the feel and the ambience of Disney is unparalleled. Even though it costs HKD 180 more (OP     HKD 320; DL     HKD 499) it is just totally worth it. We were all grown    ups and had male members and yet everyone loved DL over OP. Comparison with Disneyland, Paris: The format is the same   the park is spread across the Main Street USA. The parades are the same. However, DL Paris has an old world charm to it. The one at HK has concepts that are new and more experiential in nature. Whilst you wouldn   t miss anything if you skip on either, you would not feel bored either, even if you did both. I covered Paris and HK in a space of less than one year and was equally charmed both times. Liked the feel of Paris better and the rides of HK more.Tip: There   s a place called World Wide house just off the Central MTR Station. A tours & travels shop on the 3rd floor offers discounted Disney tickets. Primarily because Disney   s just increased its fares (Nov 14) and this place proposes to increase it only by Jan   Feb 2015. Till then you can get it at this place for HKD 100 less.",False
This is our first time visiting the    ghost house    in Disneyland during Halloween. We bought the night ticket and entered Disneyland at 7p.m. We waited for around half an hour to visit each ghost house. The ghost house is not very terrifying; suitable for elder children    it took around 10 15 minutes to walk through the ghost house. The night parade is exactly like its television advertisement. The children were excited but it is not that attractive to adults. Firework at the castle was amazing; it starts at 21:00 every night. The music and firework cooperate to create a wonderful memory for visitors.,False
"So easy to get to they even have a great Disney style train, very cute, all the kids and the adults loved it, we had an excellent guide called Denis for 3 hours who was fantastic. Night time show is just amazing, so well done, our best day out in Hong Kong.",True
"I went to the park over 2 days with my partner who was a Disney park virgin. I on the other hand have been to Florida and california parks several times. This park did not disappoint. It had the same diversity of rides, with a few unique additions. These unique attractions were in the new zones of the Disneyland HK, the most immersive for me was grizzly gulch, a frontier land style mining town with geysers and and old town included. The star of this zone however is a mine train coaster which is tame but entertaining. The queues for the rides were mainly interesting although the utopia (car ride) queue was not that fun!An interesting sidenote I found the staff much less friendly in this park than in America! I was not met with smiles and greetings as you always are in Florida and California. Because of that I would knock of half a star but that isn't possible. Otherwise though an enjoyable park, we spent two days here which out of season was ideal as we did all attractions at least once, some more than and got to see both parades and all shows. 2 Days was definitely adequate to see all the parks rides, shows parades and time for photos.To sum up   If your in HK and a disney fan time to spare or have a young family   visit enjoy and smile!",True
"What more to say when the name brand itself is so enticing that even without reading the reviews you would go there.We went as a family and had the best time of our lives till date. Such an unforgettable memory , so much of laughter, fun, rides and what shows!Go and turn yourself into a kid again, leave behind those inhibitions and enjoy wholeheartedly as the characters there are ready to welcome you with broad smiles.The park is divided into 3 sections so only suggestion is go as early as possible preferably when the gates open and be there to watch the fireworks show at the end. Don't you miss it! That is some spectacular show there! What more to say, Seeing is Believing, so check it out for yourself!",True
"My initial impression of HK Disneyland wasn't great. When we got there, we were inundated with overly loud and tacky music. We then had to queue up in 3 different places.Once inside, the loud music continued and as far as the eye could see was overpriced merchandise and queues to get photos with characters.We then continued to the themed areas and went firstly to  Adventureland . This was perhaps a mistake, because quite frankly it was rather boring.After that, however, it got much better. All of the other areas were much more entertaining and I started to get into it. That was until lunch time. Upon viewing the menu, I actually looked around to see if there were hidden cameras. The prices were more than double what you would pay in Hong Kong, and Hong Kong is one of the most expensive cities on Earth.Nevertheless, we had lunch and then proceeded with a much lighter wallet for the rest of the day. By the time we got to dinner (because we HAD to stay for the fireworks) I just handed them my wallet and told them to take whatever they wanted.Actually, to be a little more fair, getting back to the merchandise, it wasn't that overpriced. I just didn't like the fact you were inundated with it as soon as you entered the park.The bathrooms are plentiful and pretty clean, which must be quite an undertaking.The rides are on the junior side, but there are a few to entertain the adults.Overall I did enjoyed the day with kids. I'll just have retire a few months later, to pay for the meals.",False
"Not too big. Just right for one day. I was actually having second thoughts because i've heard lots of negative reviews about it... some of which were that their kids got nightmares after, thats its over priced etc. However, for me none of these were true. My kids enjoyed. Going on a weekday, the longest cue was 30 minutes which was the Parachute Drop.Food prices are expensive (98 for chinese food and around 110 for others). Tip: Traffic gets a lot shorter (as in 5 mins cue) after the Parade when everyone has gone home. We lined up for 20 minutes at the Buzz Light year ride in the morning but after the parade, there was zero cue and was able to do it 3x in 10 minutes!Don't miss Grizzly Gulch, Space Mountain and Parachute Drop. These are my top rides. River Cruise was also nice.Food & Drinks are allowed to be brought in so go buy them in 7 11 or Circle K. Don't ever miss the Parade and the Fireworks. I cried here because its sooo beautiful. Made the price we paid worth it.",True
We spend a full day at Hong Kong Disneyland and were curious after all we have heard about some of the issues such as dirty toilets and small park. None of it we found to be true.The toilets were very clean by any standard and the staff overall very friendly and accommodating. We spent from opening until closing and loved every minute of it. A there were not so many people we were able to ride all attractions with no to little wait and found the size of the park just right for a full day of fun.We can highly recommend it.,True
"Visit to Disneyland is a must for anyone who visits Hong Kong. It is designed for the entertainment of one and all, irrespective of the age. Various rides and shows keep you engaged throughout the day. Pity we could not stay until fireworks, as we had a child with us.",True
"We thought Disneyland is supposed to be one of the happiest place on earth but it is definitely not true in Hong Kong Disneyland. We encounter several rude and unhelpful staff especially in the disney shop inside disneyland. The sales staff display bad, unhelpful attitude when my wife ask him question in mandarin nicely. His attitude only improve when she eventually speak to him in English. We can feel the distinct discrimination to Chinese especially to those from mainland. But being in the service industry, this should not even happen. Having been to other Disney theme park in florida and LA, I must comment that the experience in disneyland hong kong is unexpected and disappointed. Your staff just spoilt our day. Lousy!!",False
"After reading quite a few reviews about how small the Disneyland is, I was a bit skeptical about visiting. But it turned out to be far more enjoyable than our expectations and we did have a good time. We spent 2 days in Disneyland and were able to do most of the rides. Some of them had really long queues but there were notices informing you how long the waiting time would be so you could always choose if you wished to do it or not. There was easy access to clean loos and eating joints and there were enough attendants around to give you directions. My kids' favourite ride was Mystic Manor which was quite spooky and we were able to do that twice! What could be better though is having a better queue management system, as there are quite a few people who try to jump the queue and have to be reminded that we are all waiting in a queue and they need to do the same. Also there could be a bigger waiting area for those waiting to watch the Lion King show as the one where they currently make people wait is too small and cramped.On the whole, quite an enjoyable experience.",False
We didn't like this very much. We were so excited to be going to Disneyland and had prebooked a 2 day pass and didn't even stay for one full day. If you want to buy select Disney products   it is good (not all though). Every  shop front  was another gift shop. ,False
"A very unique place for the young generation and the old too. Enjoy the rides, eat to taste and play with the Disney characters. Shoot with the Disney characters and make moments memorable. Some very new shows are very exciting filled with thrill. A very special kids zone for the youngsters. A must visit place. ",False
"While small for a Disney park, it was an enjoyable experience all around. Park was as expected, clean, organized.The queuing systems for a lot of the rides can use some work, as the system created more delays than solving. Waits for rides were created by inefficiency instead of solved.",False
"it was our first trip to disneyland with our children. They really enjoy all the attractions, meet and greets with the characters from their favourite movies, collect lots of souvenirs.Visit Disneyland during Christmas, all the ornaments and decorations are really beautiful. Great parade on the afternoon and then if you stay until 9 pm, there is a beautiful fireworks in front of Princess Castle.",False
"Disneyland, Hong Kong Disneyland (Hong Kong) is located on Lantau Island and could be reached via the Mass Transit Railway (MTR) where a dedicated train goes to Disneyland. Throughout the train there are notable statues of Walt Disney's creation. Due to the space allotted Disneyland (Hong Kong) it is much smaller and far less rides than the Disneyland in Anaheim, California (USA). Instead of the Haunted House (Anaheim), there is the Mystic House with an Asian twist which is very interesting. The 3D shows and the live shows are worth seeing. It is interesting to note that there is very little junk food being sold, and the food meals sold on the premises have an Asian flavour (e.g. curry, dim sum). Some of the attractions were out of commission when we visited the park, and with the admission price almost similar to the Disneyland in Orlando and Anaheim, it would be advisable to visit the website and determine whether it is worthwhile to visit as it takes only a few hours to cover the entire park. Additional Tip: Visit on Friday, Saturday and Sunday if one is interested in seeing the parades (afternoon and evening) including the fireworks.",False
"Not a very huge park, but if with kids, it definitely requires an entire day. Better to plan on a weekday else to plan when schools in Hong Kong and China are not on holidays. We went on a Saturday in October and it was alright. Most of the rides had only a 10 15 min wait atleast till 5pm. Post that, the lines get a little longer to 30 40 mins but i guess that alright. a lot is covered by that time. Tickets: Tickets can be purchased at the gate else a better option is to took them online in advance and get them cheaper by $30 per adult.Travelling: We were staying on Hong Kong island. So we took the MTR from Hong Kong Stn to Sunny Bay via the Tung Chung Line. At Sunny Bay, change to the Disney Line and the magic of disney begins there itself. A specially designed Disney theme train to take you to Disneyland. Mickey is everywhereOrder of Zones to Cover: Tomorrowland, Fantasyland, Adventureland, Grizzly Gulch, Mystic Point, Toy Story Land. Tomorrowland and Fantasyland have majority of the attractions which we covered by 2pm followed by lunch. Post the 3pm parade we went to the other zones which are smallFood & Water: Lots of small food joints everywhere and a restaurant in each zone. However the food is expensive. We ate at Tahitian terrace and the food was good. In between, we munched on fries, popcorn and some snacks. Food is kind of expensive but there is other option. Outside food is not allowed and the checking at the gates in quite strict. Water can be filled inside at many water stations available. the bakery in Mainstreet USA is good tooMost of the rides are for kids and adults might find them silly, but hey, this is disney and if with kids they will have a great time at almost all the rides and attractions. So silly they may be, enjoy with them.Must Do Rides zonewise:Tomorrowland: Space Mountain, Buzz Astro Light Year, Autopia & OrbitronFantasyland: The May Adventures of Winnie the Pooh, Mad Hatter Tea Cups, Its a small world, Cinderella Carousal, Dumbo the Flying elephantAdventureland: Jungle River Cruise, Festival of the Lion King (Show)Grizzly Gulch: Big Grizzly Mountain Runaway Mine CarsMystic Point: Mystic ManorToy Story Land: RC Racer, Slinky Dog Spin, Toy Soldier Parachute DropParades:3pm Flight of the Fantasy: Awesome. take a seat around 45 mins before the parade to get a good seat. Best viewed from the place there the entry to Adventureland is. If lucky, your kid would be called in the parade and made to participate. My daughter was called in like 4 5 times and she went so crazy9pm Fireworks. A must see, just brilliant. They happen above Sleeping Beauty's castle and are best viewed from the Gazebo at Main Street USA close to the entranceSince it was Haloween, we had a special parade at 7:30pm called Disney Paint the Night. a parade with 900k LEDs and the disney characters. Simply brilliant. Best viewed from same place as the 3pm paradeFast Pass: Space Mountain and Winnie the pooh rides have fast pass. So if you do not get a queue go for it once and then take fast pass. Come back again at the mentioned time and enter with minimal queue againShopping: Princess clothes and stuff along with Mickey stuff at a shop in Fantasyland. Lots of other carts all around for accessories, souvenirs and toys.Meet the Characters:Mickey, Minnie, Pluto, Chipmunks, Donald Duck   In Fantasy Gardens in Fantasy land. But expect a queue of 25 40 mins for photo with each character. Buzz Light Year   Next to the Buzz Lightyear Ride. expect a 30 min queue atleast.Have a great time at Disneyland. you and your kids will be smiling all day :)",True
"Worth a look, parades and fireworks were fantastic, not as large as L.A. and not main rides.  Wonderful location and set out similar to the original.",False
"If you have been to other Disneyland Parks in other countries, you would be disappointed with the size and the attractions in HK Disneyland. Its a lot smaller than other Disneyland Parks (Paris, Orland, Tokyo are the ones I've seen) and the rides are quite few. We went on a Tuesday where foot traffic was quite low and got there at 10am. We rode all of the rides and visited all attractions and managed to finish everything by 5pm. Note that this includes 10 30mins wait for each ride. The parade was scheduled at 7:30pm then fireworks follows at 8pm. We didn't wait for both. We just wanted to go home since there's nothing else to see. Just to add, it also has the smallest sleeping beauty's castle that looked more like a prop that a real castle. On another note, my nieces who were Disneyland first timers loved the experience. I guess HK Disneyland works for kids and for Disney first timers.",False
"I have been to Tokyo Disneyland, the experience with HK is only about 15% close.Disneyland suppose to be the happiness place on the planet, the one in HK does not really make you feel that way, I guess is the service quality they provide.@ goqlue.com",False
"Not only for kids, but also the big childs, the park brings fun to the whole family. Takes you less than an hour from Causeway bay station to the park. Beside Mickey & Co. there is the parade to watch, lots of amusements to enjoy...with some thrills...the Big Grizzly Mountain Runaway Mine Cars coaster ride was best. Food isnt cheap in the park, but with a snack bought inside, its no problem to survive till back in town for the dimsum. The space mountain coaster ride is great thrill too, dont miss it.",True
"Enjoyable trip to Disney Hong Kong, easy to get there on the MTR, & not too busy being mid week. Easy to walk around, ride queues weren't too long, although rides not as big & scary as in the USA! Enjoyed the evening fireworks & both the afternoon parade & the evening lights show.Busiest part of the day was trying to find somewhere to sit & eat once we'd purchased our dinner in the food court   lots of people sitting but not eating!",False
"Well although I went here alone but I had so much fun and relax my mind, destress myself. They have more venues to go to and the best is the 3D show, felt like a kid again when the water splashed in front of you. It was probably only 30 mins show but it is so worth it waiting those long queue. Excellent 3D animation. ",True
"It's Disneyland! A happy place to be. Rides are not very exciting. Universal Studio was much more fun. Everything in there is super expensive. Food could cost USD30 40 for a simple set meal of rice, chicken and cola. Doesn't even taste nice. Should stick with fried snacks and hotdogs.",False
"Disney like all others are spectacular   filled with excitement and entertainment. The only difference in the Hong Kong one is that there is Mystic point which the others don't have. The fire works that go on at the end is fabulous to say the least. Continuous array of lights against the Magic castle which is also lit up and changes with the different crackers, so well blended together, a sheer delight to the eyes. The Mickey Parade comes twice, once at 3.30 p.m. which is nice, but if you stay back for the 7.30 p.m. show it is something so different to the eye from the afternoon one because of the lighting and the costumes.",False
"U need 6 hours if alone and 2 days if with family . Entry ticket is 450 HK dollars . There is locker facility on hire for transit passengers , 80 HK dollars per bag.",True
"This was such a fun day! The characters are all mimes so they don't have an odd accent. Every ride is in English with English speaking actors. The ques aren't too bad except for the Winnie the pooh ride which is really long! The heat is not ideal for ques. Every ride has had a lot of thought go into it, almost identical to Americas! Such a great day even the train there is decorated in Disney : )",True
"Disneyland Hong Kong is a great facility. It has everything a Disneyland should have and kids love it. But,..... if you visit it during a weekend it is a nightmare, simply too many people.",False
"finally i got in here and yes its the happiest place on earth. we get there on sunday at 9.30 am and its already full of family with children. when you enter the park, dont forget to take the show schedule and manage your time wisely. the attraction and show was very good. the food was expensive, about 100 HKD per person.and you have to wait until close time because they have a wonderful firework at the castle, around 8.30 pm.",True
"Being a person who as a child always read disney stories, this place is truly magical. The golden mickey & Lion king show are so entertaining. The parade of lights is so nice and so is the fireworks . The visit is truly worth it.",True
"I haven't been to another Disneyland before, so this was an absolute dream come true. My friend and I are both in our mid twenties and both had an incredible time. The rides aren't just for little kids    especially the rides in Grizzly Gultch and Toy Story Land.We had a great time and found the entry fee and food offerings affordable. We spent all day there and got through the whole park.",True
"What a truly amazing and magical place for the whole family!We visited with our 3 children aged 3, 5 & 7. We got a 2 day pass and stayed at The Disneyland Hotel so caught the complimentary shuttle bus to and from the park. The first day we visited the park was a Sunday and we got there late in the afternoon so the kids weren't too tired to stay until the fireworks and close of the park at 8:30pm. It got a little bit quieter at the ark later in the afternoon and it was also a great experience being at the park when it was dark and the park is lit up. It gets dark in HK at this time of year fairly early, so we had a few hours of wondering g around and going on rides in the dark (the Grizzly Gulch is especially cool on the dark).The food choices aren't that great, we had tea there and found their meals very very average!! But the kind of have you over a barrel because there's nothing else you can do.The fireworks display was spectacular! We returned the next day to re do some things we loved and see some things we missed the previous day.I would recommend spending 2 days there otherwise I think it would be too rushed! Some things you need to queue for, which obviously takes time.Well worth a visit, especially if you have younger children because there's so much they can do.",True
"Depending on how long you plan to be in Hong Kong and how old your kids are, this can be a very fun addition to your travels. We live here and so we've been many times, but as our kids get older, they prefer Ocean Park. (Bigger, scarier rides.) Don't expect a US Disneyland experience because the park is too small and you just won't get one. But, do expect a bit of cultural  weirdness  if you are Western and HAVE been to US Disneyland. It's a fun, smallish and very manageable park for little kids. Enough of the well known attractions are here to keep it fun and interesting. And, they're always adding more.The food is not great so I highly recommend Maxims, the dim sum place near the castle.",True
