Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
41229,744.176,270.6902769,194.4244689,1.392264453,0.695780633,41609,229.1165494,0.796788033,0.99086736,0.935537813,0.846415881,0.006565531,0.002078667,0.716419844,0.997445883,SEKER
27517,610.178,225.0695203,156.0495214,1.442295486,0.720611374,27787,187.1783442,0.709823041,0.990283226,0.928747928,0.831646791,0.00817929,0.002413521,0.691636385,0.997544036,DERMASON
56462,967.154,402.0604631,180.5148428,2.227298635,0.893544636,57430,268.1224556,0.765835662,0.983144698,0.758533659,0.666870981,0.007120904,0.000868725,0.444716906,0.990517357,HOROZ
33203,670.74,249.9082958,169.4526675,1.47479706,0.735007115,33513,205.609758,0.719115481,0.990749858,0.927424952,0.822740827,0.007526678,0.002127332,0.676902469,0.998293771,DERMASON
37327,748.298,270.8479809,175.8114502,1.540559393,0.760690406,37908,218.0050745,0.726206226,0.98467342,0.837690869,0.804898282,0.007256088,0.001878652,0.647861244,0.998068725,DERMASON
40495,754.975,285.69816,181.1020617,1.577553327,0.773420761,40879,227.0679091,0.798875518,0.990606424,0.892783439,0.79478254,0.007055147,0.001736517,0.631679285,0.996507758,SIRA
33168,680.621,234.315548,180.5827539,1.297552191,0.637220052,33542,205.5013606,0.761240274,0.9888498,0.899742964,0.877028274,0.007064506,0.002578196,0.769178593,0.998049369,SEKER
166639,1586.606,581.6554036,367.4490468,1.582955266,0.775188668,170464,460.6206297,0.768063237,0.977561245,0.831856339,0.791913265,0.003490512,0.000846797,0.627126619,0.992713384,BOMBAY
73935,1048.394,397.4421476,239.3530593,1.660484929,0.798319834,75255,306.8174795,0.749817452,0.982459637,0.845300036,0.771980227,0.005375562,0.001177683,0.595953472,0.989571758,CALI
31214,656.61,238.8516203,167.0256839,1.430029291,0.714841636,31638,199.3562117,0.80647995,0.986598394,0.90979659,0.834644586,0.007652067,0.002290682,0.696631585,0.996203571,DERMASON
34995,679.687,236.9907334,188.1316847,1.259706645,0.6081324,35298,211.0853331,0.757992549,0.991415944,0.951914484,0.89069024,0.006772131,0.002629129,0.793329103,0.999361943,SEKER
44710,784.35,291.2182623,195.9964807,1.48583414,0.73962189,45172,238.5928332,0.7911734,0.989772425,0.913260622,0.819292139,0.006513493,0.001810293,0.67123961,0.997350729,SIRA
56915,935.831,380.9322352,194.8623613,1.954878473,0.859259019,58613,269.1958928,0.679063164,0.971030318,0.816660875,0.706676589,0.006693002,0.001029636,0.499391802,0.976250283,HOROZ
33399,664.701,221.5599425,192.0898879,1.153418042,0.498328415,33752,206.2157306,0.761491108,0.989541361,0.949927944,0.930744648,0.00663373,0.003070858,0.866285599,0.99918944,SEKER
63210,1002.819,416.9757411,194.9538804,2.138842993,0.883970594,64194,283.6925653,0.655875486,0.984671465,0.789860775,0.680357482,0.006596674,0.000871873,0.462886304,0.990041127,HOROZ
63717,1005.087,408.4304507,199.6062077,2.046181106,0.872443329,64338,284.8280254,0.808550327,0.99034785,0.792606943,0.69737216,0.00641007,0.000935192,0.486327929,0.995115019,HOROZ
31214,657.852,250.7045799,158.8731626,1.578017179,0.773573439,31547,199.3562117,0.801283532,0.989444321,0.906364509,0.795183765,0.008031799,0.0019809,0.63231722,0.997807436,DERMASON
74557,1115.534,417.5080508,228.5486525,1.826779752,0.836863666,76068,308.1053728,0.735276134,0.980136194,0.752891971,0.73796271,0.00559985,0.001024457,0.544588962,0.994844089,BARBUNYA
70522,1054.957,368.1564035,244.5200089,1.505628947,0.747577785,71668,299.6521303,0.729882738,0.9840096,0.79627846,0.813926167,0.005220448,0.001413278,0.662475805,0.997442748,BARBUNYA
63745,944.139,356.6672994,228.0424993,1.564038723,0.768898917,64278,284.8906014,0.788562168,0.991707894,0.898636624,0.798757278,0.00559522,0.001404935,0.63801319,0.997877335,CALI
42057,767.125,281.489008,190.672808,1.4762934,0.735640539,42444,231.4057811,0.740648774,0.990882103,0.898081772,0.822077504,0.006693036,0.001885619,0.675811422,0.997695943,SIRA
46480,793.169,269.2271617,220.0689481,1.223376419,0.576056465,47029,243.2697557,0.755919854,0.988326352,0.928420068,0.903585486,0.005792323,0.002381823,0.81646673,0.998846145,SEKER
41924,741.282,266.576047,200.3749202,1.330386291,0.659549213,42225,231.0395955,0.798005177,0.992871522,0.958750641,0.866693006,0.006358555,0.002213091,0.751156766,0.999328665,SEKER
56834,910.081,341.5703246,212.3913014,1.608212401,0.783169393,57509,269.0042682,0.806453444,0.988262707,0.862299217,0.787551637,0.006009965,0.001426159,0.62023758,0.997473768,CALI
64530,1004.942,371.617998,221.6379579,1.676689325,0.802677421,65642,286.6394038,0.697923426,0.983059626,0.802951908,0.771328099,0.005758841,0.001257394,0.594947036,0.997541344,BARBUNYA
37913,720.748,268.8042971,180.3815582,1.490198332,0.741410634,38329,219.7096513,0.748499566,0.989146599,0.917130471,0.817359148,0.00709003,0.001951999,0.668075977,0.995565706,DERMASON
33867,682.352,252.3156236,171.4581946,1.471586845,0.733639796,34275,207.6554927,0.701485118,0.98809628,0.914049371,0.822998948,0.007450191,0.002108358,0.677327268,0.996745897,DERMASON
45073,782.275,270.1065059,212.858481,1.268948762,0.615606268,45552,239.5594415,0.793315263,0.989484545,0.925566072,0.886907335,0.005992645,0.002287238,0.786604622,0.998160961,SEKER
29254,645.809,252.1643015,148.2014928,1.701496367,0.809065869,29558,192.9957244,0.804698245,0.989715136,0.881428188,0.765357044,0.008619823,0.00182446,0.585771405,0.996687917,DERMASON
54312,926.03,385.2342561,180.5709647,2.133423038,0.883341335,54923,262.9680326,0.601821687,0.988875335,0.795894579,0.682618507,0.007092986,0.000949995,0.465968025,0.99410692,HOROZ
32698,653.049,225.0141906,185.1437243,1.215348733,0.568317852,32994,204.0401594,0.767684831,0.991028672,0.963472928,0.906787962,0.006881589,0.002870063,0.822264408,0.999338006,SEKER
39131,724.451,268.207984,186.2994752,1.439660438,0.719388209,39509,223.2109689,0.814228344,0.99043256,0.936942153,0.832230889,0.006854105,0.002028177,0.692608252,0.9971207,DERMASON
33260,669.301,243.3059881,174.3694431,1.395347624,0.697415225,33654,205.7861688,0.723043478,0.988292625,0.93301615,0.845791632,0.007315273,0.002309212,0.715363485,0.998180738,DERMASON
43743,830.354,338.5687659,165.8895802,2.040928463,0.871737566,44514,235.9985538,0.662331173,0.982679606,0.797245111,0.697047624,0.007739953,0.001127114,0.48587539,0.991636913,HOROZ
37713,717.219,252.764546,190.9237129,1.323903365,0.655330644,38160,219.1293749,0.715820442,0.988286164,0.921292155,0.866930819,0.006702319,0.0023353,0.751569045,0.995004788,DERMASON
48915,894.486,310.0875693,201.7558508,1.53694462,0.759385013,50027,249.5606386,0.708656284,0.977772003,0.768253994,0.804806975,0.006339315,0.001640548,0.647714267,0.995500957,BARBUNYA
170021,1556.114,583.2122412,373.5774606,1.561154788,0.767915236,171568,465.2713839,0.791959345,0.990983167,0.882327083,0.797773694,0.003430237,0.000857083,0.636442866,0.993585828,BOMBAY
64313,960.54,371.7750098,222.1086683,1.673842865,0.80192282,65036,286.1570458,0.745657971,0.98888308,0.875946784,0.769704897,0.005780713,0.001251579,0.592445629,0.991660889,CALI
44409,758.724,268.853506,210.6264322,1.276447135,0.621486928,44698,237.7883406,0.777958798,0.993534386,0.969422765,0.884453189,0.006054032,0.002285198,0.782257443,0.998510272,SEKER
33794,665.826,218.999894,196.5777218,1.114062631,0.440779117,34127,207.4315723,0.77773175,0.99024233,0.957917183,0.947176588,0.006480437,0.003217421,0.897143488,0.999474035,SEKER
71197,1042.332,408.8520872,223.3958508,1.830168671,0.837525835,72056,301.0827725,0.718160544,0.988078717,0.823492061,0.736410017,0.005742547,0.001041749,0.542299713,0.992499945,CALI
69575,1076.93,363.9028039,244.2310606,1.489993955,0.741327312,71278,297.6334009,0.73228363,0.976107635,0.753855536,0.817892574,0.005230367,0.001443767,0.668948262,0.996728867,BARBUNYA
34244,682.961,254.4737841,171.6017364,1.482932454,0.738421407,34616,208.8080817,0.764494452,0.989253524,0.922576831,0.820548499,0.007431193,0.002078047,0.67329984,0.998458184,DERMASON
61704,969.404,395.6012989,199.799678,1.979989672,0.863088249,62388,280.2926558,0.650927274,0.989036353,0.825113262,0.708523093,0.006411275,0.000996644,0.502004973,0.993964662,HOROZ
36519,708.986,270.0972005,172.6159765,1.564728862,0.769133324,36839,215.6326388,0.795205122,0.991313554,0.912963515,0.798351995,0.007396073,0.001853355,0.637365908,0.997304831,DERMASON
68330,1027.922,398.7044613,219.5707805,1.815835697,0.834696241,69292,294.9584006,0.702376547,0.986116723,0.812645178,0.739792075,0.005834984,0.001078098,0.547292314,0.99379292,CALI
29380,624.11,212.8261299,175.9311426,1.209712656,0.562727317,29690,193.4109041,0.778113248,0.989558774,0.947849473,0.908774239,0.007243912,0.003047733,0.825870617,0.999066137,SEKER
52889,923.455,378.6667943,178.5070772,2.121298496,0.881914508,53587,259.500224,0.756573112,0.986974453,0.779370109,0.685299656,0.007159651,0.000974078,0.469635619,0.996237332,HOROZ
184398,1623.758,613.8688831,385.6430029,1.591806096,0.778037997,187032,484.5439356,0.812054114,0.985916848,0.878867617,0.789328062,0.003329043,0.00079713,0.623038789,0.991756943,BOMBAY
28814,619.554,228.3790911,160.7908762,1.42034857,0.7101479,29079,191.5388322,0.767186751,0.990886894,0.943311405,0.838688127,0.007925977,0.002418993,0.703397775,0.999070024,DERMASON
30529,655.51,246.3624399,158.3707031,1.555606152,0.76600364,30915,197.156613,0.801706933,0.987514152,0.892819774,0.800270581,0.008069784,0.002041687,0.640433003,0.99626152,DERMASON
32941,695.209,255.1218669,164.681723,1.549181428,0.763758422,33455,204.7969332,0.728767063,0.984636078,0.856477329,0.802741591,0.007744812,0.001983781,0.644394061,0.998283312,DERMASON
46887,789.514,276.5854475,216.185838,1.279387448,0.623749824,47344,244.3325245,0.762452232,0.990347246,0.945241191,0.883388937,0.005898979,0.002215973,0.780376014,0.998403277,SEKER
30259,658.76,257.7059681,150.218545,1.715540303,0.812539067,30644,196.2828454,0.797338603,0.987436366,0.876213608,0.761654248,0.008516672,0.001767995,0.580117194,0.995214426,DERMASON
33961,690.353,238.1924989,181.6542972,1.311240651,0.646827292,34379,207.9434735,0.770405154,0.987841415,0.895463526,0.87300597,0.007013707,0.002513022,0.762139423,0.999348194,SEKER
22705,552.565,207.4162164,139.8592355,1.483035537,0.738464209,23033,170.0261858,0.736410223,0.985759562,0.93446841,0.819734295,0.009135266,0.002544447,0.671964314,0.996546957,DERMASON
38322,731.614,273.1869248,178.9159781,1.526900658,0.755696955,38754,220.8915703,0.768468758,0.988852764,0.899692325,0.808572996,0.007128723,0.001879613,0.65379029,0.998272824,DERMASON
28723,620.313,226.5884564,161.8852939,1.39968524,0.699690234,29059,191.2361353,0.784910095,0.988437317,0.938032524,0.843980044,0.007888746,0.002468974,0.712302314,0.996999035,DERMASON
41031,750.784,268.4722165,194.9406184,1.377199984,0.687577542,41508,228.5657274,0.742992177,0.988508239,0.914727947,0.851357099,0.006543156,0.002120382,0.72480891,0.99820682,SEKER
35195,694.629,255.2988088,175.8550161,1.451757331,0.724932079,35606,211.6876609,0.783294757,0.988457002,0.916610889,0.829176062,0.007253837,0.002115118,0.687532942,0.998130989,DERMASON
42502,758.807,264.6697571,204.6356104,1.293370966,0.634194707,42908,232.626798,0.756721148,0.990537895,0.927591102,0.878932298,0.006227231,0.002292432,0.772521985,0.999157506,SEKER
27983,620.189,230.3036902,154.9381159,1.486423717,0.739864713,28323,188.7566216,0.788364558,0.987995622,0.914231158,0.819598771,0.008230129,0.002290823,0.671742146,0.998493458,DERMASON
30795,638.317,234.1487855,167.7720039,1.395636817,0.697567794,31075,198.0136656,0.819975503,0.990989541,0.949767382,0.845674537,0.007603468,0.002398858,0.715165422,0.998111193,DERMASON
42365,746.022,264.5292803,204.5376552,1.293303573,0.634145585,42728,232.2515733,0.769405398,0.9915044,0.956563499,0.877980589,0.006244052,0.002288685,0.770849915,0.996942949,SEKER
35739,699.446,259.8671258,175.4907282,1.480802596,0.737534497,36060,213.3173882,0.719123506,0.99109817,0.918002531,0.820871003,0.007271248,0.002036519,0.673829203,0.997808033,DERMASON
39695,736.527,276.0798868,183.393943,1.505392612,0.747485135,40036,224.8137979,0.791730658,0.991482666,0.919535131,0.814307049,0.006955029,0.00188639,0.66309597,0.998219774,DERMASON
63015,970.092,351.9240147,228.2761847,1.541658912,0.761085211,63991,283.2546379,0.709668337,0.984747855,0.841449309,0.804874422,0.005584766,0.001445763,0.647822835,0.998721848,BARBUNYA
42678,779.318,288.7268216,188.7602614,1.529595369,0.756695338,43156,233.107952,0.688521416,0.988923904,0.883048401,0.807365075,0.006765238,0.001773139,0.651838365,0.997048944,SIRA
64011,963.416,356.2869043,228.9041736,1.556489332,0.766309599,64811,285.4843892,0.76008122,0.987656416,0.866636082,0.801276684,0.005566026,0.001415321,0.642044324,0.999335142,BARBUNYA
82843,1116.382,429.1989976,248.0660354,1.730180421,0.816054892,84069,324.7752817,0.754909376,0.985416741,0.835295286,0.756700933,0.005180872,0.001047803,0.572596301,0.99069491,CALI
38619,727.785,273.1315577,180.360902,1.514361232,0.750962874,38988,221.745886,0.742644514,0.990535549,0.916230379,0.811864758,0.007072466,0.001895332,0.659124386,0.998152417,DERMASON
43136,819.644,324.5970055,172.2521816,1.884428995,0.847581823,44239,234.355416,0.653496546,0.975067248,0.806861896,0.721988842,0.007524968,0.001261265,0.521267887,0.982292321,HOROZ
166458,1576.623,590.7963786,365.0398184,1.618443657,0.786274338,170734,460.3704032,0.761183997,0.974955193,0.841509108,0.779237009,0.003549222,0.000807219,0.607210317,0.982735685,BOMBAY
182976,1623.533,617.4970769,380.3828735,1.623356676,0.787740233,184527,482.67202,0.793546708,0.991594726,0.872331896,0.781658793,0.003374744,0.000777122,0.610990469,0.991855457,BOMBAY
44578,808.734,314.6089589,181.245473,1.735816921,0.817380897,45164,238.2403669,0.704456384,0.987025064,0.856483578,0.757258686,0.007057494,0.001431553,0.573440718,0.995388102,SIRA
42402,800.745,318.293212,171.8010823,1.852684557,0.841820685,43064,232.3529711,0.703219066,0.984627531,0.831012841,0.729996627,0.007506561,0.001314935,0.532895075,0.987286476,HOROZ
69890,1019.567,397.6524029,225.3539828,1.764567894,0.823916662,70522,298.3064059,0.681421538,0.991038258,0.844876759,0.75016875,0.00568969,0.001111487,0.562753153,0.993016146,CALI
58573,960.965,366.4514901,208.1533588,1.760487999,0.823011768,59606,273.0887399,0.669673584,0.98266953,0.79706216,0.745224804,0.006256321,0.001190277,0.555360009,0.97770463,HOROZ
70188,1041.532,403.257678,224.9807702,1.792409537,0.829902661,71768,298.9416953,0.799589884,0.977984617,0.813069174,0.741316809,0.005745393,0.001070323,0.549550612,0.985019758,CALI
81701,1069.534,405.4028714,258.9231468,1.565726651,0.769471551,83006,322.5289817,0.750052788,0.984278245,0.897528082,0.795576461,0.004962031,0.001226216,0.632941905,0.991014009,CALI
53472,886.651,343.8404227,199.100717,1.726967275,0.815292197,54090,260.9265508,0.663037683,0.988574598,0.854733795,0.758859441,0.006430289,0.001315393,0.575867651,0.994504588,SIRA
41782,758.921,279.547511,191.1905228,1.462141046,0.729549,42259,230.6479886,0.772753334,0.988712464,0.911603425,0.825076166,0.006690621,0.001912592,0.68075068,0.995353512,SIRA
65781,1039.257,409.7138586,204.9928316,1.998674077,0.865833812,66762,289.4045101,0.642549451,0.985306012,0.765357634,0.70635763,0.006228453,0.000956442,0.498941101,0.997220646,HOROZ
126503,1326.959,475.7724586,339.3818868,1.401879349,0.700830189,128220,401.3335547,0.771312725,0.986608953,0.902808585,0.843540956,0.003760958,0.001174635,0.711561345,0.997523155,BOMBAY
45142,787.312,266.8412876,216.1488024,1.234525867,0.58639178,45731,239.7427361,0.790356468,0.987120334,0.915159766,0.898446932,0.005911153,0.002375865,0.807206889,0.996517785,SEKER
49387,893.018,364.8307482,174.0505504,2.096119475,0.878864191,50004,250.7618021,0.715173193,0.987660987,0.778219456,0.687337357,0.007387182,0.001017041,0.472432642,0.990275261,HOROZ
39935,736.112,266.5975969,191.3559986,1.393202193,0.696279345,40353,225.4923973,0.787206781,0.989641415,0.926138114,0.845815566,0.006675788,0.002107585,0.715403971,0.996702382,SIRA
38306,726.994,259.0525365,188.8906579,1.371441761,0.684343626,38777,220.8454528,0.71314741,0.987853625,0.910783208,0.852512219,0.006762714,0.00220345,0.726777084,0.996732443,DERMASON
40446,742.366,264.1369026,195.4214614,1.351626892,0.672772802,41006,226.9304885,0.732876712,0.986343462,0.922251341,0.859139659,0.006530606,0.002194767,0.738120954,0.997664131,SEKER
72049,1065.249,377.3505133,244.1189069,1.54576521,0.762550428,73185,302.878913,0.722259536,0.984477694,0.797876274,0.802646087,0.005237415,0.00134089,0.644240742,0.995844925,BARBUNYA
25923,592.238,206.9527184,159.8836204,1.294395998,0.634940424,26269,181.6760543,0.746286274,0.986828581,0.928758036,0.877862614,0.007983363,0.002924636,0.770642769,0.997516916,DERMASON
40111,740.571,250.5138387,204.0125498,1.227933473,0.580337086,40644,225.9887417,0.760311623,0.986886133,0.919051716,0.902100829,0.006245515,0.00255134,0.813785907,0.999274954,SEKER
24895,574.555,209.4471658,151.7249365,1.380439963,0.689372823,25221,178.0373513,0.783896971,0.987074264,0.94767359,0.850034665,0.008413222,0.002709497,0.722558931,0.997449224,DERMASON
26127,590.039,216.8729437,153.7995856,1.410100962,0.705038451,26350,182.3894997,0.719990079,0.991537002,0.943057064,0.840997021,0.008300721,0.002561377,0.70727599,0.997330554,DERMASON
36799,759.261,300.6202949,157.2337118,1.911932826,0.852313703,37393,216.4577141,0.711352961,0.984114674,0.802164976,0.72003693,0.008169252,0.001354507,0.51845318,0.991247654,HOROZ
29208,628.934,227.548644,163.6710597,1.390280263,0.694720877,29584,192.8439281,0.730382596,0.987290427,0.927900775,0.847484409,0.007790627,0.002479014,0.718229824,0.998540749,DERMASON
55272,938.937,389.9998783,180.8831036,2.15608794,0.885938373,55781,265.2819182,0.596053057,0.990875029,0.787847456,0.680210259,0.007056012,0.000931777,0.462685996,0.997591697,HOROZ
58641,910.692,344.1535559,217.2837758,1.583889799,0.775492275,59181,273.2472143,0.704904436,0.99087545,0.888522006,0.793968883,0.005868821,0.001438615,0.630386587,0.998462884,BARBUNYA
76912,1051.122,402.1386896,245.5171478,1.637925062,0.791994255,77914,312.9335391,0.770723104,0.987139667,0.874777727,0.77817317,0.005228556,0.001182678,0.605553483,0.991851227,CALI
42142,741.324,260.5235817,206.1182438,1.263952074,0.611597283,42438,231.6395063,0.791488243,0.993025119,0.963626836,0.889130668,0.006182041,0.002383274,0.790553345,0.999221541,SEKER
54515,937.25,367.2654562,191.910564,1.913732358,0.852615318,55802,263.4590173,0.706802889,0.976936311,0.779857014,0.71735311,0.006736962,0.001100464,0.514595485,0.984798031,HOROZ
59632,925.853,346.4436997,219.3624607,1.579320813,0.774001653,60256,275.5464036,0.793611924,0.989644185,0.874188649,0.795356948,0.005809694,0.001434106,0.632592674,0.999066777,BARBUNYA
32336,657.561,231.004161,178.815936,1.291854441,0.633086549,32746,202.9075502,0.798124152,0.987479387,0.939775385,0.878371841,0.007143869,0.002623173,0.771537091,0.996713617,DERMASON
57493,959.576,389.4781481,189.2132276,2.058408669,0.874063228,58469,270.5593487,0.628613602,0.983307394,0.784632116,0.694671447,0.006774358,0.000973118,0.482568419,0.993323017,HOROZ
45620,800.011,294.3728085,198.0501264,1.486355065,0.739836457,46103,241.0086887,0.704795452,0.989523458,0.895721973,0.818719263,0.006452714,0.00178839,0.670301231,0.996305629,SIRA
46299,806.762,308.1820154,191.7478465,1.607225431,0.782866072,46772,242.7956295,0.815467803,0.989887112,0.893903437,0.787831922,0.006656343,0.001581793,0.620679137,0.997571294,SIRA
45881,809.692,308.5411177,190.282115,1.621493001,0.787186059,46486,241.6971319,0.761106135,0.986985329,0.879433576,0.783354691,0.006724812,0.001562046,0.613644571,0.995020378,SIRA
44782,765.251,272.7314485,209.398835,1.302449693,0.640708804,45136,238.7848682,0.74918861,0.992157037,0.960960503,0.875531112,0.006090203,0.002207485,0.766554727,0.998398969,SEKER
55423,943.28,384.2642551,184.4970294,2.082766624,0.877197014,56077,265.6440387,0.682549261,0.988337465,0.782742007,0.691305619,0.006933299,0.000976787,0.477903459,0.995361373,HOROZ
45471,803.158,311.3072319,186.2722923,1.671248193,0.801230983,45954,240.6147862,0.804967427,0.989489489,0.885813695,0.772917432,0.006846281,0.001507186,0.597401356,0.998405937,SIRA
41824,776.757,293.3454117,182.6543846,1.606013523,0.782492696,42377,230.7638852,0.818697882,0.986950468,0.871094112,0.786662671,0.007013806,0.001656867,0.618838159,0.993862451,SIRA
56706,924.217,374.9073997,193.7054087,1.935451376,0.856181401,57307,268.7011753,0.718944139,0.989512625,0.834239929,0.716713448,0.006611424,0.001076111,0.513678167,0.994199115,HOROZ
78121,1069.584,412.3801112,242.3737879,1.701422067,0.809047225,78892,315.3834911,0.702185989,0.990227146,0.858119681,0.764788317,0.005278736,0.001113973,0.584901169,0.995163757,CALI
52578,837.158,309.191422,216.8089582,1.426100769,0.712952116,53008,258.7361374,0.799179207,0.991888017,0.942755474,0.83681538,0.005880623,0.001778778,0.700259981,0.998641297,SEKER
38578,729.92,268.7108882,183.0159138,1.46823783,0.73220104,39002,221.6281461,0.743844359,0.989128763,0.909911273,0.824782902,0.006965392,0.001988309,0.680266835,0.998793502,DERMASON
75005,1060.906,418.2280764,230.8987844,1.811304799,0.833785718,76087,309.0296621,0.759875186,0.985779437,0.837425668,0.738902239,0.005576003,0.001025299,0.545976519,0.988929889,CALI
32692,673.271,250.1064152,167.1063231,1.496690314,0.744034777,33122,204.0214381,0.717401799,0.987017692,0.906299077,0.815738525,0.007650386,0.002089618,0.66542934,0.995941649,DERMASON
186519,1621.151,583.4342733,410.5504252,1.421102592,0.710518061,188837,487.3226515,0.833016239,0.987724863,0.891838066,0.835265725,0.003128015,0.000939177,0.697668832,0.991458985,BOMBAY
72269,1055.163,360.1199184,256.9792484,1.401357972,0.700559959,73565,303.3409775,0.80427573,0.982382927,0.815685611,0.84233324,0.004983048,0.001547429,0.709525287,0.994298917,BARBUNYA
38303,704.69,245.045462,199.2502046,1.229837944,0.582102717,38608,220.8368046,0.753699331,0.992100083,0.969273719,0.901207485,0.006397553,0.002603112,0.812174932,0.998843548,SEKER
58961,936.527,363.145456,208.2099472,1.744131156,0.819309586,59576,273.9917459,0.813816425,0.989677051,0.844761475,0.754495868,0.006159079,0.001231184,0.569264014,0.992871103,CALI
36883,696.855,237.6866158,197.7173758,1.202153401,0.555014617,37217,216.7046242,0.779668541,0.991025607,0.954445779,0.911724135,0.006444341,0.002746705,0.831240898,0.999279073,SEKER
38439,728.262,266.1526722,184.6303039,1.441543813,0.72026335,38863,221.2285128,0.807881463,0.98908988,0.910765657,0.831209061,0.006924027,0.002038823,0.690908503,0.995974878,SIRA
42065,761.073,279.4033065,192.1554856,1.454048037,0.725961646,42566,231.4277888,0.740776614,0.988230043,0.912595088,0.828292949,0.00664218,0.001928529,0.68606921,0.997577588,SIRA
84766,1131.169,452.9022553,239.6855298,1.889568618,0.84848382,85821,328.5230939,0.740036493,0.987706971,0.832485283,0.725373058,0.005342971,0.000912448,0.526166073,0.9942269,CALI
36878,707.572,254.6911618,184.854707,1.377791055,0.687906351,37233,216.689935,0.78290591,0.990465447,0.925626856,0.850794874,0.006906317,0.002232162,0.723851918,0.997316698,DERMASON
26962,606.927,218.8406959,157.5983653,1.388597499,0.693817275,27340,185.2810962,0.699584847,0.986174104,0.919790781,0.846648268,0.008116634,0.002572574,0.71681329,0.995365142,DERMASON
51896,871.948,339.2358007,196.0556099,1.730303973,0.81608412,52577,257.0526005,0.766207497,0.987047568,0.857753655,0.757740191,0.006536839,0.001329318,0.574170197,0.993488973,SIRA
33047,669.803,240.5847349,175.0189891,1.374620754,0.686135911,33411,205.1261739,0.775896882,0.989105384,0.925651966,0.852615084,0.007280078,0.002373164,0.726952482,0.999283969,DERMASON
184715,1664.133,643.8353874,368.5698852,1.746847513,0.81993278,187214,484.9602484,0.798733028,0.986651639,0.838177431,0.753236398,0.003485561,0.000692114,0.567365072,0.991100265,BOMBAY
45691,812.373,301.1096951,195.3269014,1.541567972,0.761052596,46236,241.1961609,0.686463341,0.988212648,0.87002066,0.801024227,0.006590131,0.001673618,0.641639813,0.989131385,SIRA
44212,768.598,268.3170822,210.2958866,1.275902665,0.621065272,44579,237.2603354,0.752365394,0.991767424,0.940484246,0.884253561,0.006068875,0.002288733,0.78190436,0.997633857,SEKER
37946,738.476,264.9601146,182.5882627,1.45113443,0.724651016,38540,219.8052496,0.759223689,0.984587442,0.874385798,0.829578633,0.006982557,0.002039973,0.688200708,0.998671742,DERMASON
73021,1081.342,378.7105394,246.2334718,1.538014051,0.759772407,74208,304.9151108,0.709348073,0.98400442,0.784750312,0.805140283,0.005186324,0.001344391,0.648250875,0.997018954,BARBUNYA
36267,708.569,268.9219679,172.7130113,1.557045216,0.766501844,36797,214.8873625,0.713524042,0.985596652,0.907731069,0.799069575,0.00741506,0.001864802,0.638512185,0.994192343,DERMASON
58098,975.927,402.0462454,186.6472917,2.15404275,0.885707695,59294,271.979174,0.621422154,0.979829325,0.766542748,0.676487287,0.006920139,0.000893991,0.45763505,0.985765462,HOROZ
50134,849.747,328.8438125,194.8011777,1.688099715,0.805657176,50647,252.6511257,0.695609946,0.989871068,0.872494988,0.768301291,0.006559297,0.001409819,0.590286874,0.996463104,SIRA
36534,707.902,266.0706778,175.3168893,1.517655708,0.752220931,36946,215.6769193,0.795947712,0.98884859,0.916137815,0.810600105,0.007282824,0.001939573,0.65707253,0.997209876,DERMASON
93494,1160.772,447.7111926,267.3885695,1.674384187,0.802066677,94456,345.0221123,0.710052251,0.989815364,0.871966415,0.770635441,0.004788662,0.001041813,0.593878983,0.994381578,CALI
70724,1029.749,394.0018235,229.948757,1.713433152,0.812024329,71394,300.0809783,0.73887879,0.990615458,0.838134894,0.761623324,0.005570978,0.001156304,0.580070087,0.993911318,CALI
57812,1003.281,403.8888811,183.3383752,2.202969676,0.891035966,58805,271.3089098,0.603717627,0.983113681,0.72174317,0.671741468,0.006986246,0.00087747,0.4512366,0.994060546,HOROZ
116272,1326.583,534.4844042,279.7834139,1.91035057,0.852047712,118144,384.7624051,0.766551074,0.98415493,0.830263893,0.719875832,0.004596845,0.0007615,0.518221213,0.98998419,CALI
53249,919.923,325.3866286,208.9174205,1.557489212,0.766655211,54195,260.3818974,0.696684635,0.982544515,0.790712066,0.800223102,0.006110662,0.001545654,0.640357014,0.997349141,BARBUNYA
69229,1028.211,374.7026048,236.669232,1.583233282,0.775279057,70463,296.8924055,0.776937321,0.982487263,0.822874172,0.792341451,0.005412509,0.001315915,0.627804975,0.99396173,BARBUNYA
40473,759.236,279.3529456,185.1179985,1.509053403,0.748914115,40911,227.0062204,0.772975554,0.989293833,0.882310964,0.812614379,0.006902205,0.001856546,0.660342129,0.996491537,SIRA
52999,900.505,365.599691,185.0485891,1.975695642,0.862444973,53586,259.7699417,0.793707132,0.989045646,0.821306542,0.710531076,0.006898238,0.001084552,0.50485441,0.997438657,HOROZ
50552,813.194,289.6649456,222.4757365,1.302006907,0.640395779,50884,253.7021984,0.768501064,0.993475356,0.96063825,0.875847086,0.005730039,0.002079939,0.767108117,0.998780067,SEKER
85369,1127.369,431.9334268,254.1925336,1.69923727,0.808497702,86927,329.6895308,0.666591186,0.982076915,0.844068865,0.763287836,0.005059605,0.001059375,0.582608321,0.989989773,CALI
